Transaction_ID,Customer_Name,Account_Number,Transaction_Date,Transaction_Amount,Currency,Transaction_Type,Branch_Code,Balance_After_Transaction,Notes
496742,TRACY BAILEY,20367424,2024-08-15,2437.21,XYZ,Crdit,BR158,3016.62,N/A
298481,Dr. Grant Nguyen,24913353,"January 27, 2023",805.74,GBP,Trnsfr,BR801,19234.8,
571768,MELANIE FLEMING,36874302,March 5th,17661.66,INR,Crdit,BR733,26933.64,Check bounced
642830,Donna Turner,85525131,16/05/2022,9544.02,INR,Credit,BR955,28199.59,
471736,Jodi Anderson,18638008,05/11/2023,1226.99,GBP,Credit,BR003,88790.22,Check bounced
990274,Chase Carpenter,40167657,March 5th,17998.35,XYZ,Crdit,BR934,47414.95,N/A
348680,Maria Phillips,65089592,2022-09-13,10254.52,,Trnsfr,,76584.37,Check bounced
593065,Alan Hansen,79504776,2023-02-01,9508.58,XYZ,Debi,BR226,72736.26,Question heavy political parent phone.
564823,Michelle Dougherty,30840914,23/04/2025,,EUR,Transfer,,98296.21,Understand help several.
685824,Michael Edwards,16438353,08-16-25,18810.62,,Credit,,35454.48,Describe consumer card small.
286599,Becky Edwards,27639856,March 5th,3894.83,,Debit,BR325,18051.2,Check bounced
201226,Rebecca Ramirez,46153312,03/10/2025,414.57,GBP,Transfer,,65992.54,
111727,David Rodriguez,37023900,"April 21, 2021",-1878.02,INR,Transfer,BR779,35461.11,Manual correction
858579,Edward Knight,91486573,March 5th,$1066.32,GBP,Credit,BR997,8231.62,
362449,Kelly Rowe,72736411,"January 03, 2024",11340.55,USD,Trnsfr,BR770,23986.64,
282862,Brian Melton,59609213,"August 18, 2024",11266.17,USD,Trnsfr,BR157,43111.63,Test entry
104980,Jill Sullivan,56317557,March 5th,-4776.5,XYZ,Debit,BR052,33478.14,Test entry
703947,Lori Parker,88095569,March 5th,-1900.53,EUR,Crdit,BR934,74066.87,Check bounced
565010,Keith Villegas,82000946,28/02/2026,18964.71,EUR,Credit,BR874,96343.23,Check bounced
373059,Eric Reyes,669833,March 5th,8349.16,INR,Crdit,BR767,35908.15,
197274,Emily Edwards,15875923,"July 24, 2021",19251.31,USD,Debit,BR336,37677.01,Check bounced
102600,David Butler,13739783,2021-08-13,1027.08,GBP,Transfer,BR002,87810.59,Market full help manage.
802134,Ronald Price,20467565,"April 22, 2025",19892.94,GBP,Debi,,52261.48,Check bounced
599361,Charles Roberts,36572383,2025-10-28,,EUR,Debit,BR475,20499.5,N/A
248815,Debbie White,24503964,25/11/2025,8319.47,INR,Trnsfr,BR781,6625.75,Long get far.
461240,Pamela Burch,57222141,March 5th,-2248.47,GBP,Trnsfr,BR324,5495.73,
695908,william sandoval,14537294,March 5th,5803.51,GBP,Debit,BR719,37239.52,N/A
810583,Danielle Lopez,60056631,24/01/2022,-1779.78,USD,Transfer,BR619,24816.76,Check bounced
997677,Shelly Taylor,57597682,23/02/2025,10692.81,USD,Debi,BR352,26944.25,Since arm ask enjoy name.
929747,Robert Stephens,74719566,07-30-21,18061.46,INR,Trnsfr,BR587,1373.92,N/A
808572,Tiffany Foster,45924123,March 5th,17776.75,INR,Debi,BR146,58627.9,N/A
658802,Kristina Spencer,75859110,March 5th,12573.98,EUR,Credit,BR331,10474.0,Check bounced
470128,Mich@el Kennedy,46476387,09-01-23,5932.71,XYZ,Crdit,BR513,81790.86,N/A
798524,Russell Price,59675260,25/08/2024,17546.22,EUR,Trnsfr,BR506,18312.85,
691631,Michael Mason,75677146,14/08/2021,16353.75,USD,Trnsfr,BR014,42434.24,N/A
719076,ryan mccarty,64698048,04-18-21,-1807.13,XYZ,Debi,BR908,77502.25,Some song support car.
706932,James Ware,59244439,2024-11-21,5593.25,EUR,Transfer,BR172,12280.01,Check bounced
958589,Julia Garcia,44674015,11-16-25,-977.88,USD,Crdit,BR922,78392.17,
677485,Paul Harvey,18931857,01/01/2023,-848.71,,Debi,BR068,57722.87,N/A
544439,Veronica Martinez,82969729,03/11/2023,11048.85,GBP,Crdit,BR437,42126.89,Check bounced
327076,WILLIAM SOTO,37165043,10-04-21,3185.25,INR,Crdit,BR498,75693.28,Manual correction
704527,anna garcia,156050,08/04/2021,8977.87,USD,Debi,BR699,57037.86,Check bounced
924909,Tracy Benitez,91805301,12-31-21,17458.36,USD,Trnsfr,BR130,39688.31,Manual correction
432195,Morgan Strickland,57075366,March 5th,$7056.48,,Trnsfr,BR352,96636.59,N/A
965932,Rhonda Holloway,34174991,19/07/2024,4201.45,USD,Crdit,BR011,75999.82,Manual correction
563683,Jason Morales,79029560,March 5th,4557.95,USD,Transfer,,18255.83,Manual correction
760465,Darius Byrd,62421347,07/07/2021,6592.21,USD,Debit,BR641,79635.73,Check bounced
588745,Becky Martinez,75275264,March 5th,1253.02,USD,Debit,BR375,30649.73,Check bounced
267930,Gwendolyn Aguirre,25382866,March 5th,3872.91,EUR,Transfer,BR998,26028.61,N/A
705362,Jennifer Williams,98061503,14/05/2022,617.15,,Debit,BR601,99924.94,Clear but prevent collection store improve.
815981,Melissa Malone,35502896,2025-07-03,7399.76,GBP,Transfer,BR117,34847.42,Manual correction
620703,Alan Kelley,15997542,"August 13, 2023",-1360.63,EUR,Trnsfr,BR031,7685.01,Manual correction
985094,Amber Peters,15946268,13/10/2022,-2775.16,XYZ,Crdit,BR874,32794.16,Manual correction
506594,Aaron Ponce,85906528,March 5th,-1212.14,USD,Debit,BR858,96972.06,Think particular four administration machine century.
468364,Victoria Hicks,71416673,March 5th,2405.01,XYZ,Trnsfr,BR386,7689.76,N/A
301714,James Hernandez,93656996,07/10/2025,$15394.41,,Transfer,BR748,76361.45,
778274,Matthew Smith,45638620,13/02/2026,$17838.83,XYZ,Debi,BR508,20082.74,Top population recognize these event.
584564,Michele Wright,26543172,2021-09-15,18406.83,,Credit,BR696,8076.32,Manual correction
357361,Michael White,79741795,March 5th,14932.6,USD,Debi,BR748,92919.0,N/A
,Erica Jones,66451342,09-07-22,-3786.31,EUR,Debi,BR123,28675.24,
731615,Brian Martinez,31013030,07-30-25,-4547.71,INR,Credit,BR769,35002.84,Manual correction
163272,Natalie Terry,51323597,08/12/2022,10377.89,GBP,Trnsfr,BR063,11261.31,Check bounced
264554,Karen Clark DVM,39702228,14/08/2023,$13433.98,USD,Trnsfr,BR156,11346.98,N/A
318816,Lis@ Jones,27059668,03-04-25,10323.52,XYZ,Transfer,BR712,9889.05,N/A
537285,Michelle Erickson,66538889,02-18-23,10103.83,USD,Crdit,BR818,16838.89,Manual correction
133104,RYAN BURCH,55888093,2025-03-07,3906.9,INR,Trnsfr,BR907,29077.57,Manual correction
644441,Phillip Garcia,28200,06/04/2022,10815.82,GBP,Transfer,BR584,71404.59,Test entry
709815,William Floyd,79458597,"March 23, 2025",15451.8,,Crdit,BR647,7744.26,Test entry
458780,Paula Figueroa,21877399,March 5th,-2369.33,XYZ,Trnsfr,BR337,19330.2,Manual correction
799466,Laura Harmon,972447,13/01/2025,13616.97,GBP,Trnsfr,BR256,90867.74,
168154,Julia Zhang,85865949,"February 09, 2026",8262.32,XYZ,Trnsfr,,84739.81,
851221,Brianna Smith,70200154,22/09/2022,10145.87,GBP,Trnsfr,BR860,36094.54,
615423,Randy Mcdonald,94895707,March 5th,8064.48,,Crdit,BR069,11065.02,Test entry
754047,Dana Lyons,60752440,08-16-23,10499.2,INR,Trnsfr,BR378,45842.23,Manual correction
548080,Travis Elliott PhD,60418365,09-25-21,,GBP,Debit,BR487,99042.66,
989153,Julia Robertson,24951,01-16-23,19606.52,USD,Debi,BR989,76155.71,
284751,Mark Cook,83613891,08-19-21,9087.08,GBP,Crdit,BR180,12981.04,Test entry
103359,Laura Stuart,72868915,28/02/2025,11290.01,INR,Debit,BR693,13818.42,N/A
558465,Cindy Michael,20431738,"January 21, 2022",-292.07,GBP,Trnsfr,BR556,57250.2,Test entry
412439,Mary Taylor,90065454,March 5th,$17975.72,XYZ,Debi,BR895,62678.14,N/A
901187,Craig Benjamin,80812606,March 5th,-3714.44,EUR,Transfer,BR443,78624.08,N/A
641794,Michael Obrien,42578,"February 11, 2026",4329.23,XYZ,Crdit,BR157,8861.43,N/A
986246,Jessica Alvarez,701,08-27-24,,EUR,Crdit,BR681,66628.59,
194983,Sara Perkins,41259521,29/10/2023,4199.11,XYZ,Trnsfr,BR651,38107.78,
126878,RONALD HORNE,72219920,"August 28, 2021",17291.23,USD,Debi,BR937,42829.19,Check bounced
484233,Ricky Kirby,35161878,"December 30, 2025",-879.39,EUR,Crdit,BR168,44130.59,Check bounced
621773,William Mclaughlin,48185330,15/02/2023,-1023.66,EUR,Crdit,BR133,56511.23,Nation somebody member against.
927112,Jennifer Perkins,88649544,03-23-23,7925.49,XYZ,Credit,BR204,91875.67,N/A
,Stephanie Humphrey,57549639,10-24-24,4770.29,INR,Credit,BR544,34634.93,Manual correction
507800,ERICA WHITE DVM,58592758,March 5th,-4039.68,XYZ,Trnsfr,BR426,84286.28,Phone a law challenge job central.
511061,Veronica Nelson,87049715,"March 30, 2021",3436.29,EUR,Transfer,BR462,57872.17,Test entry
545019,Leah Mendoza,17988693,2022-12-21,-2641.1,EUR,Debi,BR734,43348.69,N/A
281803,Roger Matthews,12770798,"July 10, 2023",18905.89,EUR,Transfer,BR980,20273.06,Test entry
732977,Brian Ward,84278133,2022-12-19,6166.23,GBP,Credit,BR320,58605.49,Check bounced
292832,J@de Guerrero,45976055,06/07/2022,17224.89,XYZ,Debi,,34677.28,
225196,Anthony Clark,13123266,05-07-23,,,Debi,BR896,46818.57,Recent memory almost including program a.
647120,michael thomas,91741000,"December 01, 2021",-3748.89,INR,Trnsfr,BR469,40049.48,Manual correction
625619,Ryan Green,16317949,"November 21, 2024",,GBP,Transfer,BR738,78961.13,Police movie security.
361439,Mrs. Cynthia Castro,60181328,"February 17, 2024",-1981.64,USD,Transfer,BR760,81720.28,
496640,John Warren,13185218,26/08/2024,568.53,,Debi,,8912.41,Check bounced
157168,John Hughes,57126600,March 5th,16054.44,USD,Crdit,,71174.74,Check bounced
820807,Sara Hall,27715227,"June 28, 2021",4358.74,INR,Debi,BR891,129.98,Property hotel raise occur.
133068,Kevin Lewis,48479801,06/03/2024,13871.93,XYZ,Transfer,BR837,12809.73,Check bounced
333890,Francisco Estrada,87842076,2021-05-27,15446.18,EUR,Transfer,BR578,79311.56,Check bounced
956439,Robert Miller,81877666,2023-04-18,11619.93,XYZ,Credit,BR155,883.37,N/A
314539,JESSICA STEVENS,78631332,29/03/2025,3860.76,EUR,Credit,BR572,29319.55,Provide picture six because at today.
264004,MARTIN CARPENTER,34299398,"September 16, 2021",18249.32,USD,Crdit,BR756,7449.3,
,Lauren Crawford,79667768,March 5th,-3885.56,EUR,Trnsfr,BR102,76266.95,
726057,Sarah Davila,29759745,March 5th,16602.04,XYZ,Transfer,BR205,91038.29,
300237,Jon Singleton,67811519,March 5th,2836.93,INR,Trnsfr,BR563,30643.9,
261759,Trevor Sexton,24633405,04-21-21,-4883.85,XYZ,Debit,BR341,14769.18,Test entry
171455,Sandra Jones,62752079,12/02/2023,-3844.92,,Debit,BR125,30784.45,Manual correction
115835,Kyle Gill,19144196,03-22-21,6794.44,XYZ,Debit,,71066.74,Recognize nor three his future cold whom.
742255,Colleen Leonard,40488980,06/05/2024,17782.95,XYZ,Debi,BR090,19323.2,Heavy position movement scene.
530772,TRAVIS MOORE,59551329,28/01/2026,-2201.36,XYZ,Transfer,BR916,4588.43,
364017,Blake Duke,48055866,05-27-24,109.56,INR,Debit,BR702,83203.62,Check bounced
885298,D@vid Cole,40493329,March 5th,14563.62,,Trnsfr,BR262,96393.4,Final near medical right water place outside.
,Sarah Barajas,94296602,01/03/2025,-2840.43,EUR,Debit,BR876,32374.81,N/A
806530,Hannah Schaefer,69204910,2023-02-19,7893.77,USD,Credit,BR148,61360.43,N/A
691993,Brett Kennedy,23157245,02-10-22,4041.58,USD,Trnsfr,,85732.04,N/A
297123,David Davis,73966503,2023-05-09,11117.78,XYZ,Credit,BR490,77733.52,Sometimes information several information because.
852132,Christin@ Mueller,54329803,11-13-23,-1892.05,EUR,Debit,BR777,71937.81,N/A
173403,NICHOLAS JACKSON,63990806,12/01/2022,17803.36,USD,Debit,BR793,70491.14,Check bounced
315681,Deanna Martin,34329922,March 5th,15929.29,USD,Debi,BR729,92689.85,N/A
310775,Daniel Williams,41016998,March 5th,14001.09,EUR,Trnsfr,BR002,37049.5,Check bounced
313610,Katherine Phillips,51744410,12-07-25,3393.13,EUR,Trnsfr,BR531,97819.75,Test entry
,Ronald Williams,38603774,March 5th,18238.03,XYZ,Debi,BR247,1020.0,N/A
572323,Am@nd@ C@rey,56831266,"July 10, 2022",7084.31,,Trnsfr,BR206,92273.45,Check bounced
863240,david dickson,84540564,"February 24, 2023",11402.62,GBP,Transfer,BR476,75168.75,
135321,Nicholas Ellis,35405410,2026-03-15,-4245.77,EUR,Debi,BR047,85579.73,Manual correction
,Anthony Reed,74720674,2024-05-02,-1690.61,EUR,Credit,BR588,11407.92,Manual correction
318659,MARIE ROSALES,89143753,March 5th,18939.08,XYZ,Crdit,,14280.33,
907320,Carmen Hartman,29843831,March 5th,9657.64,USD,Crdit,BR314,42261.49,N/A
769655,Melinda Jackson,27366908,2023-12-09,$5833.57,EUR,Debit,BR747,7435.47,Test entry
770461,Anne Harris,60981018,March 5th,11713.53,,Debit,BR892,22361.42,Test entry
285347,Gabriel Campbell,57157303,22/10/2021,7883.36,,Debi,BR738,59685.69,Manual correction
302055,MARK THOMAS,67039924,04-20-21,-3966.59,INR,Crdit,BR033,70633.79,Test entry
373458,John Bennett,36645808,March 5th,-4274.37,EUR,Crdit,BR671,62570.9,Surface newspaper development design door especially.
426959,George Brooks II,79773673,01-19-25,13267.47,,Debi,BR751,25890.69,Check bounced
247449,Barbara Robinson,86971490,19/03/2024,536.56,USD,Credit,BR380,56080.14,
662882,Ronald Martin,45556776,2023-09-21,-427.72,EUR,Trnsfr,,22207.42,N/A
314200,SHANNON BARRETT,73305356,2023-04-28,$8675.31,USD,Trnsfr,BR744,72038.13,N/A
490961,samantha hunter,22741971,"April 04, 2025",1582.16,USD,Crdit,BR412,41538.81,N/A
589525,Timothy Gonz@lez,21341851,01-22-25,19024.46,XYZ,Credit,BR465,97689.57,Check bounced
666970,Douglas Reed,710018,"January 20, 2026",-2512.87,GBP,Debit,BR424,29191.16,Agree go number produce short amount.
673213,Anthony Murphy,379,2022-04-14,5616.3,XYZ,Transfer,BR250,76321.17,Test entry
357007,Sophia Fox,76615215,10-05-22,,INR,Debit,BR444,89800.9,Test entry
207313,Julian Smith,70984929,March 5th,2301.94,USD,Transfer,BR836,39748.06,Position suffer win participant positive day.
989250,VERONICA MILLS,37643619,March 5th,4783.76,XYZ,Transfer,BR002,67458.87,Test entry
689834,Amanda Smith,12816387,06-01-21,14258.73,GBP,Debit,BR868,44075.68,Hard work guess during road admit nation attention.
917395,Dr. Wesley Velasquez,85788159,"July 23, 2023",13234.56,INR,Debi,BR345,34942.75,Test entry
476675,Derrick Medina,64509766,07-04-22,11944.22,XYZ,Debit,,74928.45,Ago behavior inside bill lead prevent current police.
373333,Shannon Bowers,35362559,07/12/2023,$-715.55,INR,Trnsfr,BR798,5235.44,Manual correction
941243,Yvonne Lee,76952937,15/08/2023,2274.62,XYZ,Debi,,91130.1,Eye side again practice.
343388,Brandi Harvey,63108424,18/11/2021,-479.02,EUR,Trnsfr,,5526.5,
988054,Bryan Evans,57315620,11-14-24,11411.87,INR,Credit,,14794.89,
724639,Jennifer Young,22703151,"November 13, 2024",18231.79,XYZ,Debi,BR455,78676.1,Early issue anything research phone.
619978,Sandra Serrano,91643276,March 5th,$-645.32,,Transfer,,75062.33,
579005,david ramsey,22289515,2025-12-14,-910.56,,Trnsfr,BR967,87848.81,N/A
835063,Kendra Sanchez,12907808,08-30-23,10965.5,EUR,Debit,,68132.26,N/A
954021,nancy cain,44477538,25/10/2022,-3400.24,GBP,Transfer,BR993,59726.92,
713901,Carrie Dunn,81160897,"October 03, 2021",$-1152.17,,Debi,,27378.13,N/A
686914,Walter Peterson,75174669,05-09-22,5999.82,EUR,Debi,BR591,33841.6,
555492,Sarah Riley,60892164,March 5th,19343.35,EUR,Debi,BR342,37477.51,Manual correction
944584,William Green,65202149,15/09/2024,19125.74,INR,Crdit,BR917,27899.04,Ready break speak mind.
960833,MONICA HILL,67261093,2025-04-24,6785.31,XYZ,Credit,BR018,88601.77,Test entry
964427,Curtis Ford,66554814,"February 18, 2022",12046.32,XYZ,Debi,,29670.88,Form fight carry politics direction almost.
,Angela Jimenez,43928832,March 5th,-1311.33,GBP,Debi,BR262,15199.18,
722619,SHERI JACKSON,91869130,March 5th,4179.67,INR,Crdit,BR187,39270.48,N/A
708770,Kelly Phillips,18747144,"December 17, 2025",-1717.05,EUR,Transfer,BR741,7041.18,
133298,Monic@ Smith,31316646,03-27-21,8723.51,,Credit,BR659,91665.41,Test entry
577055,Deborah Ali,67264610,March 5th,7266.12,INR,Debit,,73228.13,N/A
,Andrew Grant,74888302,05-21-22,-1854.21,XYZ,Debit,BR184,22928.71,Manual correction
153113,David Walton,93862394,05/11/2025,236.25,USD,Crdit,BR127,83470.45,N/A
745481,Rachel Taylor,49783229,March 5th,-915.75,EUR,Debit,BR772,7512.25,Manual correction
906071,Vanessa Williams,89727686,24/08/2024,-1360.69,INR,Crdit,BR421,37708.84,Manual correction
148414,Anthony Green,92434172,"December 10, 2024",12092.48,EUR,Transfer,BR621,68757.36,Generation different thus scene whose information.
142796,Rebecca Weber,33412488,23/09/2025,,INR,Trnsfr,BR905,82614.28,Available success free.
289636,Mr. Brandon Hurley,31087319,2022-01-14,16171.41,EUR,Trnsfr,BR942,35723.71,Check bounced
804071,Samantha Levine,73149385,2022-01-25,678.15,GBP,Transfer,BR665,45885.27,N/A
239826,Samantha Perez,68387076,March 5th,14410.45,XYZ,Debit,BR023,79152.67,Manual correction
330684,Cheryl Jennings,92826047,March 5th,12581.83,USD,Trnsfr,BR708,14201.78,
330780,Tracey Villarreal,64734083,01-25-24,1877.02,USD,Debit,BR853,29819.31,Manual correction
550617,GABRIELA HARPER,70423293,2023-12-09,18200.02,GBP,Debi,BR237,155.26,Involve fine west smile door.
487843,Cory Padilla,48556515,"April 10, 2021",5631.85,,Credit,BR657,54534.15,N/A
658586,David Estrada,34198422,03-08-22,-4985.28,,Transfer,BR388,88725.37,Could nice rich everybody project history charge hospital.
882664,dennis bradley,65995302,March 5th,15151.86,,Transfer,BR157,76938.92,
925321,Jason Jones,83810376,March 5th,18620.0,EUR,Debit,BR893,11460.47,
557310,Michael Cross,71494229,March 5th,5622.1,USD,Trnsfr,,83494.13,
429267,Amy Davis DDS,13915174,March 5th,$9357.58,,Debi,BR897,17327.57,After alone that.
316173,Michael Henry,64939888,12-21-23,17121.27,USD,Transfer,BR743,46413.94,N/A
650944,Kara Marks,46415767,26/06/2025,,EUR,Trnsfr,BR364,21278.52,N/A
283951,Jane Brown,28166898,05-22-25,-1664.57,XYZ,Trnsfr,BR963,33039.06,Check bounced
203546,Wanda Davis,9975,15/08/2023,6856.54,,Debit,BR130,33917.03,Manual correction
939584,Ashlee Kelly,94536950,08-15-24,15985.9,GBP,Crdit,BR302,34743.32,Marriage executive outside fund so care suggest.
406058,Joshua Allen,97596052,2022-07-22,16302.38,GBP,Trnsfr,BR356,70971.64,N/A
966715,Alexander Davidson,21252446,07-09-22,10799.97,USD,Trnsfr,BR871,29012.59,Manual correction
178085,Joe Stewart,69072839,19/05/2023,7693.48,USD,Debit,BR219,53733.52,Test entry
736301,William Walker,37649240,"April 10, 2022",4459.08,,Crdit,BR746,65712.3,Manual correction
504153,Carol Mcbride,93464,25/05/2023,3050.55,EUR,Debi,BR200,67463.73,Test entry
853509,Tom Sutton,51409661,07-28-25,15894.62,EUR,Trnsfr,BR629,15069.07,
,Sara Delgado,52229736,March 5th,16595.35,EUR,Credit,BR782,60285.36,Test entry
905703,Darrell Gutierrez,77897584,18/02/2024,-3021.39,INR,Trnsfr,BR368,53853.16,Test entry
530442,Justin Sims MD,40999758,10-22-21,18360.34,USD,Credit,BR250,11995.49,Check bounced
890075,Brian Huang,19404452,"November 03, 2021",13358.23,EUR,Transfer,BR663,38754.3,Check bounced
203027,CASSANDRA LLOYD,58471781,2023-12-17,4494.5,INR,Crdit,BR717,98997.63,Manual correction
429002,William Bowman,76478,15/12/2023,6050.16,XYZ,Transfer,BR514,55629.39,
,Tiffany Holmes,16986597,"May 14, 2022",-4359.16,XYZ,Trnsfr,BR830,99506.66,Manual correction
,Mrs. Elizabeth Sanchez DVM,62685186,2025-11-03,11916.05,GBP,Credit,BR421,56291.84,Check bounced
422851,Sonya Cole,68055868,March 5th,2969.19,USD,Credit,BR567,89089.53,Former white pass list as carry back.
528133,Terri Marshall,36241484,"March 07, 2026",7811.99,INR,Crdit,BR168,40096.05,Building building strategy society color about.
,Laura Williams,18229335,14/10/2023,17633.98,,Trnsfr,BR147,96577.05,
423370,Gregory Morris,32188564,2022-07-27,9653.92,GBP,Debi,,31937.12,Test entry
325862,Sean Stein,79498494,16/03/2024,4368.71,INR,Transfer,BR153,71417.8,Well case program professor hot themselves.
724365,Julia Randall,87550600,10/11/2022,,USD,Credit,BR472,72724.1,N/A
233665,Tiffany Cantu,23405656,10-05-21,4204.51,GBP,Debi,BR000,71732.91,Police future collection war blood.
746777,Lisa Tran,31165466,11-30-21,8797.82,USD,Credit,BR206,40275.54,N/A
824761,David Fuller,29744661,March 5th,14769.57,EUR,Crdit,BR462,46999.46,Manual correction
866055,Miranda Matthews,50374109,"December 11, 2025",14990.98,,Debit,BR340,87391.65,Test entry
798982,M@ry Ch@pm@n,96653554,04-14-24,18326.92,USD,Debit,BR714,84878.36,Manual correction
254121,MR. TRACY GONZALEZ,82468174,"October 15, 2024",1099.08,EUR,Crdit,BR352,16308.41,Test entry
934262,Melissa Holt,32004553,07-01-23,9672.51,GBP,Transfer,BR044,91797.46,Test entry
401449,CRYSTAL GONZALEZ,16555944,2024-05-20,1412.42,XYZ,Debit,BR402,50731.9,Check bounced
734353,KRISTI TODD,49949025,2021-04-11,7236.65,XYZ,Debit,BR068,68060.08,N/A
930774,John Gutierrez,46490956,2024-06-25,10111.75,,Credit,BR210,74712.08,
273645,David Osborne,72548373,"January 05, 2024",-2605.04,EUR,Debi,BR919,11840.76,N/A
851128,MARY OWEN,45579463,13/12/2025,$349.53,,Transfer,BR904,97230.72,Test entry
714459,Tyler Lopez,53871910,"January 19, 2026",-4879.06,GBP,Debit,BR189,33433.86,Lead offer to agency.
359896,Daniel Dixon,44464225,2022-01-16,6568.31,INR,Debit,BR365,23277.73,Test entry
265497,Hunter Porter,44398042,2025-09-26,17997.11,XYZ,Crdit,BR561,52655.66,N/A
960282,Jennifer Mcmillan,49291835,2026-01-08,-2370.09,USD,Debit,BR601,31029.02,Test entry
927353,Russell Walker,23800048,06-25-21,-3053.77,EUR,Debit,BR273,9759.23,Such produce health child occur actually.
861365,Cheryl Downs,52026659,March 5th,13109.58,EUR,Transfer,BR629,31836.9,Check bounced
499616,Bryan Burgess,27957008,11-04-21,13268.05,INR,Credit,BR569,78513.0,N/A
373472,Laura Vang,57271766,2025-07-06,,USD,Crdit,BR292,65454.87,Should hair along occur sister easy message.
,Megan Sanders,18326359,"August 11, 2021",1175.62,XYZ,Credit,BR839,89465.81,Check bounced
504489,Abigail Lawson,16005018,02-04-24,11393.45,INR,Debi,BR630,81064.74,
,Krystal Fox,11928113,02-23-22,12718.02,USD,Crdit,BR948,91807.98,Manual correction
813308,Dan Choi,97731,"October 24, 2024",,EUR,Transfer,BR152,40792.21,
313907,DANA BELL,39045813,"March 12, 2026",16542.44,XYZ,Debit,BR018,349.35,Check bounced
527458,GERALD SHAW,10988928,04-09-22,10310.38,,Trnsfr,BR290,80419.74,Test entry
358181,MACKENZIE ODONNELL,87517295,2021-05-18,3456.01,USD,Transfer,BR848,6188.86,See her I bag dog.
160583,Wanda Smith,87149021,20/04/2025,5920.43,GBP,Credit,BR259,54199.41,N/A
548828,CASEY GONZALEZ,25584650,"April 07, 2025",15947.14,INR,Crdit,,58585.01,Test entry
387025,Elizabeth Morales,95100359,09-19-23,11342.4,EUR,Trnsfr,BR988,28870.47,N/A
985172,Robert Barton,78511295,07/08/2021,2139.37,GBP,Trnsfr,BR446,55511.09,N/A
571274,Michael Green,1325,March 5th,-4774.2,,Debi,BR153,37388.13,Manual correction
610718,Mr. Drew Anderson,75578803,March 5th,11405.09,,Credit,BR231,90245.25,Manual correction
758098,JENNIFER JONES,28700879,12-02-22,17241.74,XYZ,Transfer,BR682,33397.69,Test entry
667274,David Nash,95281600,06-11-23,17819.16,USD,Trnsfr,BR712,92223.77,
121687,Jessica Henderson,91322757,01/10/2025,18574.81,EUR,Debit,BR235,43421.6,Manual correction
875235,Jose Peterson,88149835,March 5th,8318.58,EUR,Trnsfr,BR596,87366.85,N/A
290842,Sarah Chen,94702544,2022-10-30,16356.26,GBP,Credit,BR421,47948.7,
328843,Amanda Phillips PhD,25582477,March 5th,15576.58,GBP,Trnsfr,,49698.01,Manual correction
341931,patty moore,86711067,"December 21, 2022",14823.6,XYZ,Trnsfr,BR377,26903.06,Test entry
,Casey Sanchez,86191417,March 5th,5948.66,,Debit,BR582,86021.67,N/A
976498,Melinda Reynolds DVM,35500193,13/01/2023,4497.81,XYZ,Transfer,BR495,78389.61,Manual correction
987408,Danielle Castillo,27461244,"March 28, 2021",-594.49,,Debi,BR623,64003.42,N/A
493667,Karen Swanson,24994328,2024-07-04,11686.36,,Debit,BR471,5423.45,N/A
946886,Michael Smith,76537340,"July 11, 2023",6250.64,INR,Credit,BR969,85918.73,N/A
174935,Stephen Hodge,33013726,"August 27, 2024",16324.19,GBP,Credit,BR782,27193.28,Manual correction
519734,LINDSAY REYNOLDS,82204142,2024-10-10,-4476.2,XYZ,Credit,BR236,67998.44,Test entry
561610,Ashley Hern@ndez,76682378,08-27-25,4827.38,,Crdit,BR395,58849.31,Respond fine there according return particular.
519754,Emily Davidson,95966331,"April 07, 2022",16354.72,,Debit,BR197,99498.35,Check bounced
839995,Joe Jones,67151828,"June 22, 2024",14237.51,XYZ,Credit,BR587,39320.03,Then reduce who senior.
244062,Kevin Ward,65384582,March 5th,16922.5,EUR,Debi,BR269,60108.06,N/A
740365,Dylan Coleman,97217412,2021-12-31,8920.37,GBP,Trnsfr,BR555,19401.43,Manual correction
556548,Kimberly Vance,80525388,07/05/2025,19174.51,,Crdit,BR539,65901.87,
131969,Jessica Rodriguez,57100224,01-17-23,14920.75,USD,Trnsfr,BR016,9132.76,
439231,Jeffrey Weiss,86047027,04-28-24,19356.06,,Debi,BR542,1589.5,N/A
463141,Kyle Gallagher,15879415,03-13-25,-3187.12,XYZ,Credit,BR237,99521.17,Manual correction
704100,Ashley Miles,92940490,"September 23, 2022",8098.65,INR,Trnsfr,BR557,94587.32,Without bill word become eight bring.
644059,Erin Williams,35431297,"September 17, 2021",-741.38,XYZ,Credit,BR827,91411.81,N/A
622003,Luis Rogers,68173150,"April 29, 2023",652.0,,Transfer,BR854,7898.64,N/A
175047,Jennifer Newman,82617706,March 5th,16812.92,GBP,Debi,,46466.29,
211148,Melissa Allen,81678764,07-07-25,16337.89,GBP,Debit,BR290,95083.42,Check bounced
,Angela Spears,62075941,25/07/2025,9232.52,GBP,Debi,,70304.01,Check bounced
867603,Cathy Douglas,91011258,2024-11-26,-51.44,GBP,Crdit,BR944,74034.86,Check bounced
150023,Donald King,23580448,09-25-22,7194.29,USD,Trnsfr,BR502,67485.16,Budget social area fast quality factor field.
671976,David Thomas,60961500,"February 25, 2022",4678.05,XYZ,Credit,BR669,52677.12,N/A
